"","file","word","n","total","tf","idf","tf_idf","class"
"976","response_49","if",2,304,0.00657894736842105,2.77258872223978,0.0182407152778933,"flagged"
"977","response_49","ill",2,304,0.00657894736842105,3.68887945411394,0.0242689437770654,"flagged"
"978","response_49","im",1,304,0.00328947368421053,2.99573227355399,0.00985438247879602,"flagged"
"979","response_49","in",3,304,0.00986842105263158,1.49165487677772,0.0147202783892538,"flagged"
"980","response_49","is",1,304,0.00328947368421053,2.43611648561857,0.00801354107111371,"flagged"
"981","response_49","it",1,304,0.00328947368421053,1.43758765550744,0.00472890676153763,"flagged"
"982","response_49","its",1,304,0.00328947368421053,2.99573227355399,0.00985438247879602,"flagged"
"983","response_49","keep",2,304,0.00657894736842105,4.38202663467388,0.0288291225965387,"flagged"
"984","response_49","kid",1,304,0.00328947368421053,3.68887945411394,0.0121344718885327,"flagged"
"985","response_49","kill",2,304,0.00657894736842105,4.38202663467388,0.0288291225965387,"flagged"
"986","response_49","kindness",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"987","response_49","knew",1,304,0.00328947368421053,3.68887945411394,0.0121344718885327,"flagged"
"988","response_49","last",2,304,0.00657894736842105,3.68887945411394,0.0242689437770654,"flagged"
"989","response_49","laugh",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"990","response_49","let",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"991","response_49","life",1,304,0.00328947368421053,2.59026716544583,0.00852061567580864,"flagged"
"992","response_49","light",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"993","response_49","like",1,304,0.00328947368421053,2.99573227355399,0.00985438247879602,"flagged"
"994","response_49","little",2,304,0.00657894736842105,3.68887945411394,0.0242689437770654,"flagged"
"995","response_49","lives",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"996","response_49","long",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"997","response_49","look",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"998","response_49","make",2,304,0.00657894736842105,3.28341434600577,0.0216014101710906,"flagged"
"999","response_49","me",6,304,0.0197368421052632,1.74296930505862,0.0344007099682623,"flagged"
"1000","response_49","might",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1001","response_49","mind",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1002","response_49","my",4,304,0.0131578947368421,0.948039430188735,0.0124742030287991,"flagged"
"1003","response_49","n",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1004","response_49","need",1,304,0.00328947368421053,2.99573227355399,0.00985438247879602,"flagged"
"1005","response_49","night",1,304,0.00328947368421053,3.68887945411394,0.0121344718885327,"flagged"
"1006","response_49","nobody",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1007","response_49","not",1,304,0.00328947368421053,2.59026716544583,0.00852061567580864,"flagged"
"1008","response_49","number",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1009","response_49","of",5,304,0.0164473684210526,0.980829253011726,0.0161320600824297,"flagged"
"1010","response_49","off",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"1011","response_49","offer",1,304,0.00328947368421053,3.68887945411394,0.0121344718885327,"flagged"
"1012","response_49","on",3,304,0.00986842105263158,2.30258509299405,0.0227228792071781,"flagged"
"1013","response_49","one",1,304,0.00328947368421053,2.18480205733766,0.00718684887282126,"flagged"
"1014","response_49","or",1,304,0.00328947368421053,2.59026716544583,0.00852061567580864,"flagged"
"1015","response_49","other",2,304,0.00657894736842105,2.99573227355399,0.019708764957592,"flagged"
"1016","response_49","out",4,304,0.0131578947368421,2.43611648561857,0.0320541642844548,"flagged"
"1017","response_49","own",1,304,0.00328947368421053,2.99573227355399,0.00985438247879602,"flagged"
"1018","response_49","people",6,304,0.0197368421052632,1.81707727721234,0.0358633673134015,"flagged"
"1019","response_49","peoples",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1020","response_49","person",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"1021","response_49","psych",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1022","response_49","purpose",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1023","response_49","respect",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1024","response_49","sad",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1025","response_49","shit",3,304,0.00986842105263158,3.28341434600577,0.0324021152566359,"flagged"
"1026","response_49","situation",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"1027","response_49","so",1,304,0.00328947368421053,1.98413136187551,0.00652674790090629,"flagged"
"1028","response_49","some",1,304,0.00328947368421053,1.98413136187551,0.00652674790090629,"flagged"
"1029","response_49","something",1,304,0.00328947368421053,3.68887945411394,0.0121344718885327,"flagged"
"1030","response_49","sometime",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1031","response_49","still",2,304,0.00657894736842105,4.38202663467388,0.0288291225965387,"flagged"
"1032","response_49","strangers",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1033","response_49","stuff",1,304,0.00328947368421053,2.77258872223978,0.00912035763894665,"flagged"
"1034","response_49","super",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1035","response_49","survival",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1036","response_49","sustained",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1037","response_49","swimming",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1038","response_49","switched",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1039","response_49","taken",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1040","response_49","talk",2,304,0.00657894736842105,1.98413136187551,0.0130534958018126,"flagged"
"1041","response_49","talked",1,304,0.00328947368421053,2.43611648561857,0.00801354107111371,"flagged"
"1042","response_49","thankgiving",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1043","response_49","that",4,304,0.0131578947368421,1.49165487677772,0.0196270378523384,"flagged"
"1044","response_49","thats",3,304,0.00986842105263158,3.28341434600577,0.0324021152566359,"flagged"
"1045","response_49","the",8,304,0.0263157894736842,1.16315080980568,0.0306092318369916,"flagged"
"1046","response_49","their",1,304,0.00328947368421053,2.43611648561857,0.00801354107111371,"flagged"
"1047","response_49","then",1,304,0.00328947368421053,3.68887945411394,0.0121344718885327,"flagged"
"1048","response_49","there",4,304,0.0131578947368421,2.18480205733766,0.028747395491285,"flagged"
"1049","response_49","theyre",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"1050","response_49","this",1,304,0.00328947368421053,2.99573227355399,0.00985438247879602,"flagged"
"1051","response_49","though",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"1052","response_49","through",1,304,0.00328947368421053,1.54881329061767,0.00509478056124232,"flagged"
"1053","response_49","till",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1054","response_49","to",10,304,0.0328947368421053,0.531879032963823,0.0174960208211784,"flagged"
"1055","response_49","told",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"1056","response_49","treat",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1057","response_49","try",1,304,0.00328947368421053,2.30258509299405,0.00757429306905936,"flagged"
"1058","response_49","trying",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1059","response_49","tunnel",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1060","response_49","up",2,304,0.00657894736842105,1.89711998488588,0.012481052532144,"flagged"
"1061","response_49","want",1,304,0.00328947368421053,2.99573227355399,0.00985438247879602,"flagged"
"1062","response_49","ward",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1063","response_49","was",5,304,0.0164473684210526,1.01473080468741,0.016689651392885,"flagged"
"1064","response_49","went",1,304,0.00328947368421053,2.77258872223978,0.00912035763894665,"flagged"
"1065","response_49","when",2,304,0.00657894736842105,1.67397643357167,0.0110130028524452,"flagged"
"1066","response_49","whenever",1,304,0.00328947368421053,4.38202663467388,0.0144145612982693,"flagged"
"1067","response_49","while",1,304,0.00328947368421053,2.77258872223978,0.00912035763894665,"flagged"
"1068","response_49","who",1,304,0.00328947368421053,2.07944154167984,0.00684026822920999,"flagged"
"1069","response_49","will",2,304,0.00657894736842105,3.28341434600577,0.0216014101710906,"flagged"
"1070","response_49","with",5,304,0.0164473684210526,1.16315080980568,0.0191307698981198,"flagged"
"1071","response_49","would",3,304,0.00986842105263158,2.77258872223978,0.0273610729168399,"flagged"
"1072","response_49","year",1,304,0.00328947368421053,3.28341434600577,0.0108007050855453,"flagged"
"1073","response_49","years",3,304,0.00986842105263158,3.28341434600577,0.0324021152566359,"flagged"
"1074","response_5","above",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1075","response_5","and",1,72,0.0138888888888889,0.644357016390513,0.00894940300542379,"not_flagged"
"1076","response_5","any",2,72,0.0277777777777778,2.99573227355399,0.0832147853764997,"not_flagged"
"1077","response_5","anyway",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1078","response_5","ask",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1079","response_5","asks",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1080","response_5","before",1,72,0.0138888888888889,2.77258872223978,0.0385081766977747,"not_flagged"
"1081","response_5","boyfriend",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1082","response_5","by",1,72,0.0138888888888889,2.99573227355399,0.0416073926882499,"not_flagged"
"1083","response_5","call",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1084","response_5","calls",2,72,0.0277777777777778,4.38202663467388,0.121722962074274,"not_flagged"
"1085","response_5","categories",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1086","response_5","crazy",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1087","response_5","didnt",1,72,0.0138888888888889,3.28341434600577,0.0456029770278579,"not_flagged"
"1088","response_5","doesnt",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1089","response_5","fight",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1090","response_5","fit",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1091","response_5","friend",1,72,0.0138888888888889,1.33750419695046,0.0185764471798675,"not_flagged"
"1092","response_5","frustrated",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1093","response_5","hand",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1094","response_5","he",3,72,0.0416666666666667,2.07944154167984,0.0866433975699931,"not_flagged"
"1095","response_5","her",3,72,0.0416666666666667,1.54881329061767,0.0645338871090694,"not_flagged"
"1096","response_5","if",2,72,0.0277777777777778,2.77258872223978,0.0770163533955495,"not_flagged"
"1097","response_5","into",1,72,0.0138888888888889,3.28341434600577,0.0456029770278579,"not_flagged"
"1098","response_5","is",1,72,0.0138888888888889,2.43611648561857,0.0338349511891468,"not_flagged"
"1099","response_5","it",1,72,0.0138888888888889,1.43758765550744,0.0199664952153811,"not_flagged"
"1100","response_5","its",2,72,0.0277777777777778,2.99573227355399,0.0832147853764997,"not_flagged"
"1101","response_5","just",1,72,0.0138888888888889,2.18480205733766,0.0303444730185786,"not_flagged"
"1102","response_5","logical",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1103","response_5","me",4,72,0.0555555555555556,1.74296930505862,0.0968316280588124,"not_flagged"
"1104","response_5","much",1,72,0.0138888888888889,2.77258872223978,0.0385081766977747,"not_flagged"
"1105","response_5","not",1,72,0.0138888888888889,2.59026716544583,0.0359759328534143,"not_flagged"
"1106","response_5","now",1,72,0.0138888888888889,2.99573227355399,0.0416073926882499,"not_flagged"
"1107","response_5","of",1,72,0.0138888888888889,0.980829253011726,0.0136226285140518,"not_flagged"
"1108","response_5","ok",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1109","response_5","one",1,72,0.0138888888888889,2.18480205733766,0.0303444730185786,"not_flagged"
"1110","response_5","only",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1111","response_5","or",1,72,0.0138888888888889,2.59026716544583,0.0359759328534143,"not_flagged"
"1112","response_5","please",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1113","response_5","pretty",1,72,0.0138888888888889,3.28341434600577,0.0456029770278579,"not_flagged"
"1114","response_5","really",1,72,0.0138888888888889,2.99573227355399,0.0416073926882499,"not_flagged"
"1115","response_5","remote",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1116","response_5","said",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1117","response_5","say",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1118","response_5","she",3,72,0.0416666666666667,1.98413136187551,0.0826721400781463,"not_flagged"
"1119","response_5","something",1,72,0.0138888888888889,3.68887945411394,0.0512344368626936,"not_flagged"
"1120","response_5","spiraling",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1121","response_5","the",3,72,0.0416666666666667,1.16315080980568,0.0484646170752367,"not_flagged"
"1122","response_5","therapist",1,72,0.0138888888888889,4.38202663467388,0.0608614810371372,"not_flagged"
"1123","response_5","they",1,72,0.0138888888888889,1.89711998488588,0.0263488886789706,"not_flagged"
"1124","response_5","time",1,72,0.0138888888888889,2.99573227355399,0.0416073926882499,"not_flagged"
"1125","response_5","to",1,72,0.0138888888888889,0.531879032963823,0.00738720879116421,"not_flagged"
"1126","response_5","when",1,72,0.0138888888888889,1.67397643357167,0.0232496726884954,"not_flagged"
"1127","response_5","who",1,72,0.0138888888888889,2.07944154167984,0.028881132523331,"not_flagged"
"1128","response_5","with",1,72,0.0138888888888889,1.16315080980568,0.0161548723584122,"not_flagged"
"1129","response_5","would",2,72,0.0277777777777778,2.77258872223978,0.0770163533955495,"not_flagged"
"1130","response_50","after",1,10,0.1,2.99573227355399,0.299573227355399,"not_flagged"
"1131","response_50","bad",1,10,0.1,3.68887945411394,0.368887945411394,"not_flagged"
"1132","response_50","calm",1,10,0.1,3.68887945411394,0.368887945411394,"not_flagged"
"1133","response_50","down",1,10,0.1,2.77258872223978,0.277258872223978,"not_flagged"
"1134","response_50","friends",1,10,0.1,1.20397280432594,0.120397280432594,"not_flagged"
"1135","response_50","happens",1,10,0.1,3.68887945411394,0.368887945411394,"not_flagged"
"1136","response_50","ill",1,10,0.1,3.68887945411394,0.368887945411394,"not_flagged"
"1137","response_50","my",1,10,0.1,0.948039430188735,0.0948039430188735,"not_flagged"
"1138","response_50","sometimes",1,10,0.1,2.99573227355399,0.299573227355399,"not_flagged"
"1139","response_50","stuff",1,10,0.1,2.77258872223978,0.277258872223978,"not_flagged"
"1140","response_51","a",1,20,0.05,0.826678573184468,0.0413339286592234,"not_flagged"
"1141","response_51","acted",1,20,0.05,4.38202663467388,0.219101331733694,"not_flagged"
"1142","response_51","and",1,20,0.05,0.644357016390513,0.0322178508195257,"not_flagged"
"1143","response_51","as",1,20,0.05,1.54881329061767,0.0774406645308833,"not_flagged"
"1144","response_51","for",1,20,0.05,1.43758765550744,0.0718793827753721,"not_flagged"
"1145","response_51","helped",1,20,0.05,1.67397643357167,0.0836988216785836,"not_flagged"
"1146","response_51","i",2,20,0.1,0.470003629245736,0.0470003629245736,"not_flagged"
"1147","response_51","in",1,20,0.05,1.49165487677772,0.0745827438388858,"not_flagged"
"1148","response_51","once",1,20,0.05,3.68887945411394,0.184443972705697,"not_flagged"
"1149","response_51","resource",1,20,0.05,3.68887945411394,0.184443972705697,"not_flagged"
"1150","response_51","school",1,20,0.05,2.59026716544583,0.129513358272291,"not_flagged"
"1151","response_51","schoolwork",1,20,0.05,4.38202663467388,0.219101331733694,"not_flagged"
"1152","response_51","someone",1,20,0.05,2.59026716544583,0.129513358272291,"not_flagged"
"1153","response_51","struggling",1,20,0.05,3.68887945411394,0.184443972705697,"not_flagged"
"1154","response_51","their",1,20,0.05,2.43611648561857,0.121805824280928,"not_flagged"
"1155","response_51","them",1,20,0.05,1.89711998488588,0.0948559992442941,"not_flagged"
"1156","response_51","was",1,20,0.05,1.01473080468741,0.0507365402343704,"not_flagged"
"1157","response_51","who",1,20,0.05,2.07944154167984,0.103972077083992,"not_flagged"
"1158","response_51","with",1,20,0.05,1.16315080980568,0.058157540490284,"not_flagged"
"1159","response_52","a",1,21,0.0476190476190476,0.826678573184468,0.0393656463421175,"flagged"
"1160","response_52","always",1,21,0.0476190476190476,2.43611648561857,0.116005546934218,"flagged"
"1161","response_52","and",1,21,0.0476190476190476,0.644357016390513,0.0306836674471673,"flagged"
"1162","response_52","depression",1,21,0.0476190476190476,2.43611648561857,0.116005546934218,"flagged"
"1163","response_52","for",1,21,0.0476190476190476,1.43758765550744,0.0684565550241639,"flagged"
"1164","response_52","friend",1,21,0.0476190476190476,1.33750419695046,0.0636906760452599,"flagged"
"1165","response_52","going",1,21,0.0476190476190476,2.18480205733766,0.104038193206555,"flagged"
"1166","response_52","him",1,21,0.0476190476190476,1.81707727721234,0.086527489391064,"flagged"
"1167","response_52","i",2,21,0.0952380952380952,0.470003629245736,0.0447622504043558,"flagged"
"1168","response_52","intense",1,21,0.0476190476190476,4.38202663467388,0.208667934984471,"flagged"
"1169","response_52","made",1,21,0.0476190476190476,4.38202663467388,0.208667934984471,"flagged"
"1170","response_52","my",1,21,0.0476190476190476,0.948039430188735,0.0451447347708922,"flagged"
"1171","response_52","of",1,21,0.0476190476190476,0.980829253011726,0.0467061549053203,"flagged"
"1172","response_52","period",1,21,0.0476190476190476,4.38202663467388,0.208667934984471,"flagged"
"1173","response_52","sure",1,21,0.0476190476190476,4.38202663467388,0.208667934984471,"flagged"
"1174","response_52","that",1,21,0.0476190476190476,1.49165487677772,0.0710311846084627,"flagged"
"1175","response_52","there",1,21,0.0476190476190476,2.18480205733766,0.104038193206555,"flagged"
"1176","response_52","through",1,21,0.0476190476190476,1.54881329061767,0.0737530138389365,"flagged"
"1177","response_52","was",2,21,0.0952380952380952,1.01473080468741,0.0966410290178484,"flagged"
"1178","response_53","and",1,23,0.0434782608695652,0.644357016390513,0.0280155224517614,"not_flagged"
"1179","response_53","blows",1,23,0.0434782608695652,4.38202663467388,0.190522897159734,"not_flagged"
"1180","response_53","girlfriends",1,23,0.0434782608695652,3.68887945411394,0.160386063222345,"not_flagged"
"1181","response_53","had",1,23,0.0434782608695652,1.89711998488588,0.082483477603734,"not_flagged"
"1182","response_53","has",1,23,0.0434782608695652,3.28341434600577,0.142757145478512,"not_flagged"
"1183","response_53","have",1,23,0.0434782608695652,1.54881329061767,0.0673397082877246,"not_flagged"
"1184","response_53","helped",1,23,0.0434782608695652,1.67397643357167,0.0727815840683335,"not_flagged"
"1185","response_53","her",1,23,0.0434782608695652,1.54881329061767,0.0673397082877246,"not_flagged"
"1186","response_53","i",2,23,0.0869565217391304,0.470003629245736,0.040869880803977,"not_flagged"
"1187","response_53","in",1,23,0.0434782608695652,1.49165487677772,0.0648545598599007,"not_flagged"
"1188","response_53","life",1,23,0.0434782608695652,2.59026716544583,0.112620311541123,"not_flagged"
"1189","response_53","major",1,23,0.0434782608695652,4.38202663467388,0.190522897159734,"not_flagged"
"1190","response_53","my",1,23,0.0434782608695652,0.948039430188735,0.0412191056603798,"not_flagged"
"1191","response_53","she",1,23,0.0434782608695652,1.98413136187551,0.0862665809511092,"not_flagged"
"1192","response_53","some",2,23,0.0869565217391304,1.98413136187551,0.172533161902218,"not_flagged"
"1193","response_53","talked",1,23,0.0434782608695652,2.43611648561857,0.105918108070373,"not_flagged"
"1194","response_53","them",1,23,0.0434782608695652,1.89711998488588,0.082483477603734,"not_flagged"
"1195","response_53","though",1,23,0.0434782608695652,3.28341434600577,0.142757145478512,"not_flagged"
"1196","response_53","times",1,23,0.0434782608695652,3.28341434600577,0.142757145478512,"not_flagged"
"1197","response_53","tough",1,23,0.0434782608695652,3.28341434600577,0.142757145478512,"not_flagged"
"1198","response_53","with",1,23,0.0434782608695652,1.16315080980568,0.0505717743393774,"not_flagged"
"1199","response_54","a",2,8,0.25,0.826678573184468,0.206669643296117,"not_flagged"
"1200","response_54","break",1,8,0.125,4.38202663467388,0.547753329334235,"not_flagged"
"1201","response_54","friend",1,8,0.125,1.33750419695046,0.167188024618807,"not_flagged"
"1202","response_54","over",1,8,0.125,2.77258872223978,0.346573590279973,"not_flagged"
"1203","response_54","talking",1,8,0.125,2.99573227355399,0.374466534194249,"not_flagged"
"1204","response_54","to",1,8,0.125,0.531879032963823,0.0664848791204779,"not_flagged"
"1205","response_54","up",1,8,0.125,1.89711998488588,0.237139998110735,"not_flagged"
"1206","response_55","about",1,17,0.0588235294117647,1.67397643357167,0.0984692019748042,"not_flagged"
"1207","response_55","and",1,17,0.0588235294117647,0.644357016390513,0.0379033539053243,"not_flagged"
"1208","response_55","care",1,17,0.0588235294117647,3.68887945411394,0.216992909065526,"not_flagged"
"1209","response_55","help",1,17,0.0588235294117647,1.98413136187551,0.116713609522089,"not_flagged"
"1210","response_55","i",2,17,0.117647058823529,0.470003629245736,0.0552945446171454,"not_flagged"
"1211","response_55","listen",1,17,0.0588235294117647,2.59026716544583,0.152368656790931,"not_flagged"
"1212","response_55","more",1,17,0.0588235294117647,2.59026716544583,0.152368656790931,"not_flagged"
"1213","response_55","myself",1,17,0.0588235294117647,2.99573227355399,0.176219545503176,"not_flagged"
"1214","response_55","other",1,17,0.0588235294117647,2.99573227355399,0.176219545503176,"not_flagged"
"1215","response_55","people",1,17,0.0588235294117647,1.81707727721234,0.10688689865955,"not_flagged"
"1216","response_55","so",1,17,0.0588235294117647,1.98413136187551,0.116713609522089,"not_flagged"
"1217","response_55","than",1,17,0.0588235294117647,3.68887945411394,0.216992909065526,"not_flagged"
"1218","response_55","them",1,17,0.0588235294117647,1.89711998488588,0.111595293228581,"not_flagged"
"1219","response_55","through",1,17,0.0588235294117647,1.54881329061767,0.0911066641539803,"not_flagged"
"1220","response_55","times",1,17,0.0588235294117647,3.28341434600577,0.193142020353281,"not_flagged"
"1221","response_55","tough",1,17,0.0588235294117647,3.28341434600577,0.193142020353281,"not_flagged"
"1222","response_56","a",3,88,0.0340909090909091,0.826678573184468,0.0281822240858341,"not_flagged"
"1223","response_56","about",2,88,0.0227272727272727,1.67397643357167,0.0380449189448107,"not_flagged"
"1224","response_56","agony",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1225","response_56","also",1,88,0.0113636363636364,3.68887945411394,0.0419190847058402,"not_flagged"
"1226","response_56","an",1,88,0.0113636363636364,2.99573227355399,0.0340424121994772,"not_flagged"
"1227","response_56","as",1,88,0.0113636363636364,1.54881329061767,0.0176001510297462,"not_flagged"
"1228","response_56","at",2,88,0.0227272727272727,2.59026716544583,0.058869708305587,"not_flagged"
"1229","response_56","aunt",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1230","response_56","be",2,88,0.0227272727272727,1.98413136187551,0.0450938945880798,"not_flagged"
"1231","response_56","bit",1,88,0.0113636363636364,3.68887945411394,0.0419190847058402,"not_flagged"
"1232","response_56","can",3,88,0.0340909090909091,2.77258872223978,0.0945200700763562,"not_flagged"
"1233","response_56","dont",2,88,0.0227272727272727,2.59026716544583,0.058869708305587,"not_flagged"
"1234","response_56","feel",1,88,0.0113636363636364,2.99573227355399,0.0340424121994772,"not_flagged"
"1235","response_56","feeling",1,88,0.0113636363636364,3.28341434600577,0.0373115266591565,"not_flagged"
"1236","response_56","feelings",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1237","response_56","friend",1,88,0.0113636363636364,1.33750419695046,0.0151989113289825,"not_flagged"
"1238","response_56","friends",1,88,0.0113636363636364,1.20397280432594,0.0136815091400675,"not_flagged"
"1239","response_56","get",1,88,0.0113636363636364,2.30258509299405,0.0261657396931142,"not_flagged"
"1240","response_56","girl",2,88,0.0227272727272727,2.77258872223978,0.0630133800509041,"not_flagged"
"1241","response_56","guess",1,88,0.0113636363636364,3.68887945411394,0.0419190847058402,"not_flagged"
"1242","response_56","guys",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1243","response_56","hard",1,88,0.0113636363636364,3.68887945411394,0.0419190847058402,"not_flagged"
"1244","response_56","i",4,88,0.0454545454545455,0.470003629245736,0.0213638013293516,"not_flagged"
"1245","response_56","innermost",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1246","response_56","internet",1,88,0.0113636363636364,3.68887945411394,0.0419190847058402,"not_flagged"
"1247","response_56","irl",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1248","response_56","irlsomeone",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1249","response_56","it",2,88,0.0227272727272727,1.43758765550744,0.0326724467160782,"not_flagged"
"1250","response_56","its",1,88,0.0113636363636364,2.99573227355399,0.0340424121994772,"not_flagged"
"1251","response_56","jokingly",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1252","response_56","know",2,88,0.0227272727272727,2.77258872223978,0.0630133800509041,"not_flagged"
"1253","response_56","least",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1254","response_56","little",1,88,0.0113636363636364,3.68887945411394,0.0419190847058402,"not_flagged"
"1255","response_56","look",1,88,0.0113636363636364,3.28341434600577,0.0373115266591565,"not_flagged"
"1256","response_56","lot",2,88,0.0227272727272727,2.99573227355399,0.0680848243989543,"not_flagged"
"1257","response_56","me",2,88,0.0227272727272727,1.74296930505862,0.0396129387513323,"not_flagged"
"1258","response_56","more",1,88,0.0113636363636364,2.59026716544583,0.0294348541527935,"not_flagged"
"1259","response_56","my",1,88,0.0113636363636364,0.948039430188735,0.0107731753430538,"not_flagged"
"1260","response_56","nice",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1261","response_56","objective",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1262","response_56","of",2,88,0.0227272727272727,0.980829253011726,0.0222915739320847,"not_flagged"
"1263","response_56","often",1,88,0.0113636363636364,3.28341434600577,0.0373115266591565,"not_flagged"
"1264","response_56","over",1,88,0.0113636363636364,2.77258872223978,0.0315066900254521,"not_flagged"
"1265","response_56","people",1,88,0.0113636363636364,1.81707727721234,0.0206486054228676,"not_flagged"
"1266","response_56","problems",1,88,0.0113636363636364,2.59026716544583,0.0294348541527935,"not_flagged"
"1267","response_56","rant",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1268","response_56","refers",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1269","response_56","related",1,88,0.0113636363636364,4.38202663467388,0.0497957572122032,"not_flagged"
"1270","response_56","situation",1,88,0.0113636363636364,3.28341434600577,0.0373115266591565,"not_flagged"
"1271","response_56","someone",1,88,0.0113636363636364,2.59026716544583,0.0294348541527935,"not_flagged"
"1272","response_56","sometimes",1,88,0.0113636363636364,2.99573227355399,0.0340424121994772,"not_flagged"
"1273","response_56","talk",2,88,0.0227272727272727,1.98413136187551,0.0450938945880798,"not_flagged"
